# Tetrahedron method
       16.8254785196        0.0950772273
       17.1144561675        0.1076438133
       17.4034338153        0.1213067949
       17.6924114632        0.1330674898
       17.9813891110        0.1508173023
       18.2703667588        0.1660187273
       18.5593444067        0.2059188054
       18.8483220545        0.2509790854
       19.1372997024        0.2977657677
       19.4262773502        0.2413675524
       19.7152549981        0.2293112036
       20.0042326459        0.2355878608
       20.2932102938        0.1920739155
       20.5821879416        0.2044579529
       20.8711655895        0.1966336326
       21.1601432373        0.1998630560
       21.4491208851        0.1272325854
       21.7380985330        0.1437722875
       22.0270761808        0.1556851322
       22.3160538287        0.2012647066
       22.6050314765        0.1743971266
       22.8940091244        0.1710200810
       23.1829867722        0.1742183538
       23.4719644201        0.1803819233
       23.7609420679        0.1997317731
       24.0499197158        0.1906018869
       24.3388973636        0.0713776860
       24.6278750114        0.1528623460
       24.9168526593        0.2172255902
       25.2058303071        0.2016737006
       25.4948079550        0.2088668447
       25.7837856028        0.2298806430
       26.0727632507        0.2758674126
       26.3617408985        0.0600891628
       26.6507185464        0.0594484343
       26.9396961942        0.0594023870
       27.2286738421        0.0593334394
       27.5176514899        0.0587631760
       27.8066291378        0.0580785559
       28.0956067856        0.0578627052
       28.3845844334        0.0583500557
       28.6735620813        0.0575303562
       28.9625397291        0.0582358408
       29.2515173770        0.0579805347
       29.5404950248        0.0556125142
       29.8294726727        0.0430376071
       30.1184503205        0.0442338527
       30.4074279684        0.0449541870
       30.6964056162        0.0458855046
       30.9853832641        0.0484216742
       31.2743609119        0.0494903720
       31.5633385597        0.0502212502
       31.8523162076        0.0509250373
       32.1412938554        0.0539930659
       32.4302715033        0.0552491888
       32.7192491511        0.0561068583
       33.0082267990        0.0585181542
       33.2972044468        0.0606161755
       33.5861820947        0.0613438540
       33.8751597425        0.0643596152
       34.1641373904        0.0659587735
       34.4531150382        0.0671689169
       34.7420926860        0.0693826842
       35.0310703339        0.0725527563
       35.3200479817        0.0736272974
       35.6090256296        0.0776377208
       35.8980032774        0.0806552149
       36.1869809253        0.0848277928
       36.4759585731        0.0956691010
       36.7649362210        0.1059674234
       37.0539138688        0.0923479658
       37.3428915167        0.1098197319
       37.6318691645        0.1127565701
       37.9208468123        0.1110950276
       38.2098244602        0.1251014671
       38.4988021080        0.1235842002
       38.7877797559        0.1290927874
       39.0767574037        0.1290886075
       39.3657350516        0.1343335812
       39.6547126994        0.1494708802
       39.9436903473        0.1424347441
       40.2326679951        0.1462981358
       40.5216456430        0.1751851992
       40.8106232908        0.3516990323
       41.0996009387        0.4147499514
       41.3885785865        0.2413595195
       41.6775562343        0.2096050416
       41.9665338822        0.1952454775
       42.2555115300        0.1892791516
       42.5444891779        0.1841353065
       42.8334668257        0.1819543530
       43.1224444736        0.1822910143
       43.4114221214        0.1800250696
       43.7003997693        0.1877765125
       43.9893774171        0.1884084911
       44.2783550650        0.1993562469
       44.5673327128        0.2022888590
       44.8563103606        0.2247284236
       45.1452880085        0.2577209658
       45.4342656563        0.3565249028
       45.7232433042        0.1628161873
       46.0122209520        0.1728683184
       46.3011985999        0.1966444345
       46.5901762477        0.2330106804
       46.8791538956        0.3215518910
       47.1681315434        0.6649856082
       47.4571091913        0.0000000000
       47.7460868391        0.0000000000
       48.0350644869        0.0000000000
       48.3240421348        0.0000000000
       48.6130197826        0.0000000000
       48.9019974305        0.0000000000
       49.1909750783        0.0000000000
       49.4799527262        0.0000000000
       49.7689303740        0.0000000000
       50.0579080219        0.0000000000
       50.3468856697        0.0000000000
       50.6358633176        0.0000000000
       50.9248409654        0.0000000000
       51.2138186133        0.0000000000
       51.5027962611        0.0000000000
       51.7917739089        0.0000000000
       52.0807515568        0.0000000000
