# Tetrahedron method
        2.9183135978        1.3280204369
        2.9741004264        1.2348388895
        3.0298872550        1.2161705949
        3.0856740835        1.1988767955
        3.1414609121        1.2232065973
        3.1972477406        1.2521383974
        3.2530345692        1.3031392632
        3.3088213978        1.3916535114
        3.3646082263        1.5109851228
        3.4203950549        1.6378954204
        3.4761818835        1.8992932141
        3.5319687120        2.3397532942
        3.5877555406        4.4225970002
        3.6435423691        3.0170576524
        3.6993291977        1.8828062685
        3.7551160263        1.5857835455
        3.8109028548        3.6653285993
        3.8666896834        0.5780382327
        3.9224765120        0.3862986187
        3.9782633405        0.3075714495
        4.0340501691        0.2711786473
        4.0898369976        0.0000000000
        4.1456238262        0.0000000000
        4.2014106548        0.0000000000
        4.2571974833        0.0000000000
        4.3129843119        0.0000000000
        4.3687711404        0.0000000000
        4.4245579690        0.0000000000
        4.4803447976        0.0000000000
        4.5361316261        0.0000000000
        4.5919184547        0.0000000000
        4.6477052833        0.0000000000
        4.7034921118        0.0000000000
        4.7592789404        0.0000000000
        4.8150657689        0.0000000000
        4.8708525975        0.0000000000
        4.9266394261        0.0000000000
        4.9824262546        0.0000000000
        5.0382130832        0.0000000000
        5.0939999118        0.0000000000
        5.1497867403        0.0000000000
        5.2055735689        0.0000000000
        5.2613603974        0.8647248801
        5.3171472260        0.8900389707
        5.3729340546        0.9656929557
        5.4287208831        1.0342564716
        5.4845077117        1.1045736623
        5.5402945402        1.1902470393
        5.5960813688        1.2982871474
        5.6518681974        1.4473952949
        5.7076550259        1.7283736279
        5.7634418545        2.6969629005
        5.8192286831        1.8466199648
        5.8750155116        1.5623517140
        5.9308023402        1.4189897811
        5.9865891687        1.3302121922
        6.0423759973        1.2970162996
        6.0981628259        1.2745465246
        6.1539496544        1.3212802640
        6.2097364830        0.7819454033
        6.2655233116        2.5556200247
        6.3213101401        3.3145550750
        6.3770969687        3.4261017131
        6.4328837972        2.2003817173
        6.4886706258        0.7482397461
        6.5444574544        1.0040187803
        6.6002442829        1.4267406972
        6.6560311115        2.3715504893
        6.7118179400        4.0891207179
        6.7676047686        2.5285121527
        6.8233915972        1.7443975032
        6.8791784257        1.3460692832
        6.9349652543        0.4391069715
        6.9907520829        0.3700493587
        7.0465389114        0.3041780471
        7.1023257400        0.2575395393
        7.1581125685        0.2174059090
        7.2138993971        0.1724258460
        7.2696862257        0.1444001120
        7.3254730542        7.7008748257
        7.3812598828        7.3381345039
        7.4370467114        3.4923131687
        7.4928335399        0.0000000000
        7.5486203685        0.0103509201
        7.6044071970        0.0918653516
        7.6601940256        0.1263964840
        7.7159808542        1.4113263852
        7.7717676827        1.7391354724
        7.8275545113        2.3235580393
        7.8833413398        2.1270415015
        7.9391281684        1.7149409753
        7.9949149970        1.7837502968
        8.0507018255        7.1401954516
        8.1064886541        8.8329942456
        8.1622754827        0.6670113768
        8.2180623112        0.5545327347
        8.2738491398        0.5049472564
        8.3296359683        0.4746199315
        8.3854227969        0.4481252655
        8.4412096255        0.4245791106
        8.4969964540        0.4074604853
        8.5527832826        0.3891252243
        8.6085701112        0.3756484949
        8.6643569397        0.3632243346
        8.7201437683        0.3514863384
        8.7759305968        0.3407218932
        8.8317174254        0.3330672551
        8.8875042540        0.3226387705
        8.9432910825        0.3180811060
        8.9990779111        0.3082012218
        9.0548647396        0.3037110725
        9.1106515682        0.2949579966
        9.1664383968        0.2896787513
        9.2222252253        0.2868644120
        9.2780120539        0.2490783269
        9.3337988825        0.0000000000
        9.3895857110        0.0000000000
        9.4453725396        0.0000000000
        9.5011593681        0.0000000000
        9.5569461967        0.0000000000
        9.6127330253        0.0000000000
        9.6685198538        0.0000000000
        9.7243066824        0.0000000000
        9.7800935110        0.0000000000
        9.8358803395        0.0000000000
        9.8916671681        0.0000000000
        9.9474539966        0.0000000000
       10.0032408252        0.0000000000
       10.0590276538        0.0000000000
       10.1148144823        0.0000000000
       10.1706013109        0.0000000000
       10.2263881394        0.0000000000
